"Name","Year","State"
"Eunice",1911.0,"FL"
"Leona",1911.0,"FL"
"Lessie",1911.0,"FL"
"May",1911.0,"FL"
"Geneva",1911.0,"FL"
"Wilma",1911.0,"FL"
"Elouise",1911.0,"FL"
"Zelma",1911.0,"FL"
"Mary",1912.0,"FL"
"Ethel",1912.0,"FL"
"Hazel",1912.0,"FL"
"Jessie",1912.0,"FL"
"Eleanor",1912.0,"FL"
"Ollie",1912.0,"FL"
"Sally",1912.0,"FL"
"Genevieve",1912.0,"FL"
"Lorene",1912.0,"FL"
"Lilly",1912.0,"FL"
"Delia",1912.0,"FL"
"Isabell",1912.0,"FL"
"Earnestine",1912.0,"FL"
"Ruby",1913.0,"FL"
"Helen",1913.0,"FL"
"Emma",1913.0,"FL"
"Mamie",1913.0,"FL"
"Lois",1913.0,"FL"
"Janie",1913.0,"FL"
"Ann",1913.0,"FL"
"Stella",1913.0,"FL"
"Mercedes",1913.0,"FL"
"Sylvia",1913.0,"FL"
"Rosetta",1913.0,"FL"
"Leila",1913.0,"FL"
"Francis",1913.0,"FL"
"Geraldine",1913.0,"FL"
"Marian",1913.0,"FL"
"Bertha",1914.0,"FL"
"Cora",1914.0,"FL"
"Mabel",1914.0,"FL"
"Leola",1914.0,"FL"
"Christine",1914.0,"FL"
"Geneva",1914.0,"FL"
"Eugenia",1914.0,"FL"
"Mamie",1915.0,"FL"
"Viola",1915.0,"FL"
"Marguerite",1915.0,"FL"
"Kathryn",1915.0,"FL"
"Iris",1915.0,"FL"
"Erma",1915.0,"FL"
"Henrietta",1915.0,"FL"
"Claudia",1915.0,"FL"
"Olive",1915.0,"FL"
"Dollie",1915.0,"FL"
"Mildred",1916.0,"FL"
"Sarah",1916.0,"FL"
"Beatrice",1916.0,"FL"
"Grace",1916.0,"FL"
"Daisy",1916.0,"FL"
"Addie",1916.0,"FL"
"Amy",1916.0,"FL"
"Janie",1916.0,"FL"
"Flossie",1916.0,"FL"
"Nora",1916.0,"FL"
"Aline",1916.0,"FL"
"Cassie",1916.0,"FL"
"June",1916.0,"FL"
"Madeline",1916.0,"FL"
"Mavis",1916.0,"FL"
"Ola",1916.0,"FL"
"Ruthie",1916.0,"FL"
"Adele",1916.0,"FL"
"Mary",1917.0,"FL"
"Catherine",1917.0,"FL"
"Mamie",1917.0,"FL"
"Geraldine",1917.0,"FL"
"Hilda",1917.0,"FL"
"Rebecca",1917.0,"FL"
"Vivian",1917.0,"FL"
"Wilma",1917.0,"FL"
"Anita",1917.0,"FL"
"Jewel",1917.0,"FL"
"Harriet",1917.0,"FL"
"Millie",1917.0,"FL"
"Jeannette",1917.0,"FL"
"Rubie",1917.0,"FL"
"Eileen",1917.0,"FL"
"Maybelle",1917.0,"FL"
"Ella",1918.0,"FL"
"Elsie",1918.0,"FL"
"Ada",1918.0,"FL"
"Blanche",1918.0,"FL"
"Violet",1918.0,"FL"
"Velma",1918.0,"FL"
"Pearlie",1918.0,"FL"
"Allie",1918.0,"FL"
"Bennie",1918.0,"FL"
"Ouida",1918.0,"FL"
"Florine",1918.0,"FL"
"Lydia",1918.0,"FL"
"Mollie",1918.0,"FL"
"Earnestine",1918.0,"FL"
"Vernice",1918.0,"FL"
"Mary",1919.0,"FL"
"Irene",1919.0,"FL"
"Dora",1919.0,"FL"
"Johnnie",1919.0,"FL"
"Allie",1919.0,"FL"
"Jewel",1919.0,"FL"
"Victoria",1919.0,"FL"
"Muriel",1919.0,"FL"
"Christina",1919.0,"FL"
"Cleo",1919.0,"FL"
"Eddie",1919.0,"FL"
"Lily",1919.0,"FL"
"Lee",1919.0,"FL"
"Ira",1919.0,"FL"
"Johnie",1919.0,"FL"
"Margarette",1919.0,"FL"
"Annie",1920.0,"FL"
"Eleanor",1920.0,"FL"
"Mabel",1920.0,"FL"
"Geneva",1920.0,"FL"
"Maude",1920.0,"FL"
"Winifred",1920.0,"FL"
"Amanda",1920.0,"FL"
"Annette",1920.0,"FL"
"Clyde",1920.0,"FL"
"Francis",1920.0,"FL"
"Priscilla",1920.0,"FL"
"Elease",1920.0,"FL"
"Mildred",1921.0,"FL"
"Louise",1921.0,"FL"
"Edna",1921.0,"FL"
"Gladys",1921.0,"FL"
"Cora",1921.0,"FL"
"Christine",1921.0,"FL"
"Hilda",1921.0,"FL"
"Mercedes",1921.0,"FL"
"Rosalie",1921.0,"FL"
"Matilda",1921.0,"FL"
"Melba",1921.0,"FL"
"Faye",1921.0,"FL"
"Lela",1921.0,"FL"
"Myra",1921.0,"FL"
"Yvonne",1921.0,"FL"
"Corrine",1921.0,"FL"
"Johnie",1921.0,"FL"
"Christina",1921.0,"FL"
"Donnie",1921.0,"FL"
"Jonnie",1921.0,"FL"
"Inez",1922.0,"FL"
"Vivian",1922.0,"FL"
"Essie",1922.0,"FL"
"Patricia",1922.0,"FL"
"Katie",1922.0,"FL"
"Opal",1922.0,"FL"
"Edwina",1922.0,"FL"
"Antoinette",1922.0,"FL"
"Martha",1923.0,"FL"
"Catherine",1923.0,"FL"
"Katherine",1923.0,"FL"
"Vera",1923.0,"FL"
"Lucile",1923.0,"FL"
"June",1923.0,"FL"
"Leona",1923.0,"FL"
"Harriet",1923.0,"FL"
"Marilyn",1923.0,"FL"
"Nora",1923.0,"FL"
"Francis",1923.0,"FL"
"Maude",1923.0,"FL"
"Joan",1923.0,"FL"
"Genevieve",1923.0,"FL"
"Amelia",1923.0,"FL"
"Theda",1923.0,"FL"
"Coral",1923.0,"FL"
"Bernice",1924.0,"FL"
"Rosa",1924.0,"FL"
"Bertha",1924.0,"FL"
"Eva",1924.0,"FL"
"Minnie",1924.0,"FL"
"Ella",1924.0,"FL"
"Mabel",1924.0,"FL"
"Marian",1924.0,"FL"
"Beulah",1924.0,"FL"
"Cleo",1924.0,"FL"
"Leona",1924.0,"FL"
"Billie",1924.0,"FL"
"Connie",1924.0,"FL"
"Etta",1924.0,"FL"
"Donna",1924.0,"FL"
"Angelina",1924.0,"FL"
"Charlie",1924.0,"FL"
"Eartha",1924.0,"FL"
"Lettie",1924.0,"FL"
"Della",1924.0,"FL"
"Winona",1924.0,"FL"
"Mary",1925.0,"FL"
"Elizabeth",1925.0,"FL"
"Catherine",1925.0,"FL"
"Myrtle",1925.0,"FL"
"Charlotte",1925.0,"FL"
"Lula",1925.0,"FL"
"Maxine",1925.0,"FL"
"Anne",1925.0,"FL"
"Rachel",1925.0,"FL"
"Frankie",1925.0,"FL"
"Anita",1925.0,"FL"
"Eddie",1925.0,"FL"
"Janice",1925.0,"FL"
"Dollie",1925.0,"FL"
"Cornelia",1925.0,"FL"
"Delores",1925.0,"FL"
"Dorothea",1925.0,"FL"
"Elnora",1925.0,"FL"
"Polly",1925.0,"FL"
"Leila",1925.0,"FL"
"Lovie",1925.0,"FL"
"Rhoda",1925.0,"FL"
"Dorothy",1926.0,"FL"
"Ida",1926.0,"FL"
"Lucille",1926.0,"FL"
"Ella",1926.0,"FL"
"Jessie",1926.0,"FL"
"Charlotte",1926.0,"FL"
"Mercedes",1926.0,"FL"
"Edwina",1926.0,"FL"
"Margarette",1926.0,"FL"
"Tommie",1926.0,"FL"
"Aileen",1926.0,"FL"
"Renee",1926.0,"FL"
"Alfreda",1926.0,"FL"
"Sharon",1926.0,"FL"
"Betty",1927.0,"FL"
"Barbara",1927.0,"FL"
"Willie",1927.0,"FL"
"Grace",1927.0,"FL"
"Jessie",1927.0,"FL"
"Daisy",1927.0,"FL"
"Joan",1927.0,"FL"
"Janet",1927.0,"FL"
"Sylvia",1927.0,"FL"
"Lucy",1927.0,"FL"
"Carol",1927.0,"FL"
"Lila",1927.0,"FL"
"Sadie",1927.0,"FL"
"Maude",1927.0,"FL"
"Leila",1927.0,"FL"
"Delores",1927.0,"FL"
"Olive",1927.0,"FL"
"Claudia",1927.0,"FL"
"Celia",1927.0,"FL"
"Etta",1927.0,"FL"
"Vernell",1927.0,"FL"
"Wilhelmina",1927.0,"FL"
"Elma",1927.0,"FL"
"Pansy",1927.0,"FL"
"Lela",1927.0,"FL"
"Martha",1928.0,"FL"
"Johnnie",1928.0,"FL"
"Josephine",1928.0,"FL"
"Naomi",1928.0,"FL"
"Mattie",1928.0,"FL"
"Christine",1928.0,"FL"
"Kathleen",1928.0,"FL"
"Ollie",1928.0,"FL"
"Patsy",1928.0,"FL"
"Delores",1928.0,"FL"
"Lola",1928.0,"FL"
"Rebecca",1928.0,"FL"
"Francis",1928.0,"FL"
"Rachel",1928.0,"FL"
"Sally",1928.0,"FL"
"Jeannette",1928.0,"FL"
"Ophelia",1928.0,"FL"
"Madeline",1928.0,"FL"
"Pansy",1928.0,"FL"
"Mozell",1928.0,"FL"
"Ruth",1929.0,"FL"
"Patricia",1929.0,"FL"
"Gertrude",1929.0,"FL"
"Eunice",1929.0,"FL"
"Jacqueline",1929.0,"FL"
"Marilyn",1929.0,"FL"
"Eula",1929.0,"FL"
"Elouise",1929.0,"FL"
"Iona",1929.0,"FL"
"Florida",1929.0,"FL"
"Millie",1929.0,"FL"
"Angie",1929.0,"FL"
"Caroline",1929.0,"FL"
"Fay",1929.0,"FL"
"James",1929.0,"FL"
"Florrie",1929.0,"FL"
"Lenora",1929.0,"FL"
"Rosie",1929.0,"FL"
"Coretha",1929.0,"FL"
"Elmira",1929.0,"FL"
"Barbara",1930.0,"FL"
"Ida",1930.0,"FL"
"Carolyn",1930.0,"FL"
"Julia",1930.0,"FL"
"Charlotte",1930.0,"FL"
"Agnes",1930.0,"FL"
"Flora",1930.0,"FL"
"Anita",1930.0,"FL"
"Phyllis",1930.0,"FL"
"Myra",1930.0,"FL"
"Janet",1930.0,"FL"
"Eliza",1930.0,"FL"
"Josie",1930.0,"FL"
"Eileen",1930.0,"FL"
"Amelia",1930.0,"FL"
"Callie",1930.0,"FL"
"Claire",1930.0,"FL"
"Deborah",1930.0,"FL"
"Barbara",1931.0,"FL"
"Ida",1931.0,"FL"
"Bertha",1931.0,"FL"
"Pearl",1931.0,"FL"
"Theresa",1931.0,"FL"
"Joy",1931.0,"FL"
"Marlene",1931.0,"FL"
"Sue",1931.0,"FL"
"Lizzie",1931.0,"FL"
"Miriam",1931.0,"FL"
"Susan",1931.0,"FL"
"Idella",1931.0,"FL"
"Wilhelmina",1931.0,"FL"
"Jerry",1931.0,"FL"
"Nell",1931.0,"FL"
"Roxie",1931.0,"FL"
"Callie",1931.0,"FL"
"Arlene",1931.0,"FL"
"Dalia",1931.0,"FL"
"Harriett",1931.0,"FL"
"Nita",1931.0,"FL"
"Verlie",1931.0,"FL"
"Helen",1932.0,"FL"
"Lillie",1932.0,"FL"
"Wanda",1932.0,"FL"
"Earnestine",1932.0,"FL"
"Queen",1932.0,"FL"
"Jeannette",1932.0,"FL"
"Nell",1932.0,"FL"
"Lou",1932.0,"FL"
"Altamese",1932.0,"FL"
"Bobby",1932.0,"FL"
"Eileen",1932.0,"FL"
"Maude",1932.0,"FL"
"Nita",1932.0,"FL"
"Rosalie",1932.0,"FL"
"Margaret",1933.0,"FL"
"Carolyn",1933.0,"FL"
"Lois",1933.0,"FL"
"Emma",1933.0,"FL"
"Nellie",1933.0,"FL"
"Jo",1933.0,"FL"
"Mae",1933.0,"FL"
"Elaine",1933.0,"FL"
"Erma",1933.0,"FL"
"Jeannette",1933.0,"FL"
"Nora",1933.0,"FL"
"Viola",1933.0,"FL"
"Rutha",1933.0,"FL"
"Loretha",1933.0,"FL"
"Janis",1933.0,"FL"
"Josie",1933.0,"FL"
"Rena",1933.0,"FL"
"Josephine",1934.0,"FL"
"Katherine",1934.0,"FL"
"Grace",1934.0,"FL"
"Marian",1934.0,"FL"
"Bettye",1934.0,"FL"
"Anne",1934.0,"FL"
"Roberta",1934.0,"FL"
"Rebecca",1934.0,"FL"
"Charlene",1934.0,"FL"
"Elnora",1934.0,"FL"
"Estella",1934.0,"FL"
"Mona",1934.0,"FL"
"Vilma",1934.0,"FL"
"Althea",1934.0,"FL"
"Dalia",1934.0,"FL"
"Pearly",1934.0,"FL"
"Elizabeth",1935.0,"FL"
"Lucille",1935.0,"FL"
"Rose",1935.0,"FL"
"Alma",1935.0,"FL"
"Janice",1935.0,"FL"
"Velma",1935.0,"FL"
"Maxine",1935.0,"FL"
"Kay",1935.0,"FL"
"Opal",1935.0,"FL"
"Flossie",1935.0,"FL"
"Delia",1935.0,"FL"
"Marianne",1935.0,"FL"
"Doretha",1935.0,"FL"
"Harriette",1935.0,"FL"
"Jane",1936.0,"FL"
"Julia",1936.0,"FL"
"Dolores",1936.0,"FL"
"Judith",1936.0,"FL"
"Eloise",1936.0,"FL"
"Myrna",1936.0,"FL"
"Harriet",1936.0,"FL"
"Rachel",1936.0,"FL"
"Sybil",1936.0,"FL"
"Lizzie",1936.0,"FL"
"Charlie",1936.0,"FL"
"Lou",1936.0,"FL"
"Teresa",1936.0,"FL"
"Donnie",1936.0,"FL"
"Eileen",1936.0,"FL"
"May",1936.0,"FL"
"Rena",1936.0,"FL"
"Thelma",1937.0,"FL"
"Ethel",1937.0,"FL"
"Mildred",1937.0,"FL"
"Minnie",1937.0,"FL"
"Jane",1937.0,"FL"
"Nellie",1937.0,"FL"
"Wanda",1937.0,"FL"
"Sue",1937.0,"FL"
"Dolores",1937.0,"FL"
"Marion",1937.0,"FL"
"Ellen",1937.0,"FL"
"Jacquelyn",1937.0,"FL"
"Alberta",1937.0,"FL"
"Jackie",1937.0,"FL"
"Lottie",1937.0,"FL"
"Diana",1937.0,"FL"
"Arlene",1937.0,"FL"
"Francis",1937.0,"FL"
"Jennie",1937.0,"FL"
"Lou",1937.0,"FL"
"Paula",1937.0,"FL"
"Marcella",1937.0,"FL"
"Ramona",1937.0,"FL"
"Alene",1937.0,"FL"
"Delia",1937.0,"FL"
"Marianne",1937.0,"FL"
"Olivia",1937.0,"FL"
"Yolanda",1937.0,"FL"
"Betty",1938.0,"FL"
"Carol",1938.0,"FL"
"Lillian",1938.0,"FL"
"Laura",1938.0,"FL"
"Jeanette",1938.0,"FL"
"Eva",1938.0,"FL"
"Joanne",1938.0,"FL"
"Rebecca",1938.0,"FL"
"Frankie",1938.0,"FL"
"Rosetta",1938.0,"FL"
"Jewell",1938.0,"FL"
"Sybil",1938.0,"FL"
"Eula",1938.0,"FL"
"Gretchen",1938.0,"FL"
"Althea",1938.0,"FL"
